Client Name,Email,First Name,Last Name,Company Name,Phone Number,Address,Custom 1,Custom 2,Custom 3
Outbound Accelerator,info@gcpny.com,,,Gcpny,212.497.9200,575 Lexington Ave 24th Floor,http://www.gcpny.com/,"Gotham Consulting Partnersspecializes in rapidly creating significant value for Private Equity firms, their portfolio companies, and other privately-held/public companies looking to embrace the accelerated value creation playbook of Private Equity. To deliver this value, we create proactive investment strategies, perform robust due diligence, craft pragmatic growth strategies, identify profitability- and growth-driving operations improvement opportunities, and rapidly execute changes that maximize financial benefits. Typically within tight timeframes and through our unique unmatched mix of superior analytics, strategic, operations, and financial expertise, Gotham delivers tailored solutions that allow our clients to quickly reach, and often exceed, their top-line growth, margin improvement, working capital reduction, and service improvement objectives.",industries
Outbound Accelerator,askenvironment@aecom.com,,,Aecom,,401 W A St UNIT 1200,http://www.aecom.com/,ThriveA welcoming workplace is core to our vision - a world where infrastructure creates opportunity for everyone.See how we are taking action,our
Outbound Accelerator,shawn@bonzamarketing.com,,,Bonzamarketing,310-701-6524,3415 Fujita St,https://www.bonzamarketing.com/,Learn more about how Bonza Marketing’s Pay Per Click Management Services in Los Angeles can help your business get higher demand.,search
Outbound Accelerator,Jenny@WHMcreative.com,,,Whmcreative,415.420.3107,1808 Telegraph Ave,https://whmcreative.com/,"Grow your business and add value to your clients' needs with WHM Creative, a full service marketing and advertising agency in Oakland, CA. Call 415 420 3107 now.",grow
Outbound Accelerator,info@exptechnical.com,,,Exptechnical,1 206.264.2784,1325 4th Ave #1540,https://www.exptechnical.com/,IT Services IT Project Outsourcing Proactive IT Support & Maintenance Cloud Computing Strategies & Solutions Cybersecurity & Compliance,supercharge
Outbound Accelerator,info@lakepartners.com,,,Lakepartners,206.428.0300,1000 2nd Ave #3600,http://www.lakepartners.com/,"We recognize the need for not only powerful, actionable solutions but also for quick, responsive ones. We routinely meet tighter timelines than other consulting firms and our client-centered approach enables us to work with changing priorities and not miss a beat.",what
Outbound Accelerator,james@coxacctsvcs.com,,,Coxacctsvcs,(919) 516-0651,4030 Wake Forest Rd #300,https://www.coxacctsvcs.com/,"Cox Accounting and Financial Services, Inc will take care of your tax, accounting and bookkeeping so you can get back to what you do best.",cox
Outbound Accelerator,PATRICIA@PCACCOUNTINGANDTAX.COM,,,Pcaccountingandtax,(919) 621-4773,186 Wind Chime Ct,https://www.pcaccountingandtax.com/,"Accounting company, Payroll, taxes, PC Accounting, Raleigh, Durham, Cary, Wilson, Zebulon, NC",raleigh
Outbound Accelerator,DWilliams@Integral-Corp.com,,,Integral Corp,,2025 1st Ave Suite 310,http://www.integral-corp.com/,"Integral Consulting provides expert science, engineering, and technology driven solutions to tackle complex environmental and health challenges.",environmental
Outbound Accelerator,info@sq1.us,,,Squareoneconsultants,512-708-1162,1000 Westbank Dr #4a,http://squareoneconsultants.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=17965719362637577216,"Square One Consultants - Dedicated Owner's Representation and Construction Project Management based in Austin, Texas",top
Outbound Accelerator,help@cloudfriday.com,,,Cloudfriday,1-(602)-888-0980,2942 N 24th St UNIT 114,https://cloudfriday.com/,"Cloud Friday Accounting firm helps clients balance their books and their business in Phoenix Arizona, Boston, New York, Las Vegas, and throughout the US.",cloud
Outbound Accelerator,sales@webgility.com,,,Webgility,(480) 900-0904,7014 E Camelback Rd STE B100A,http://webgility.com/,"Webgility unifies ecommerce accounting, inventory, and order workflows across marketplaces and stores—helping you scale smarter with AI-powered accuracy.",webgility
Outbound Accelerator,eddie.tang@aboveconsultinginc.com,,,Aboveconsultinginc,(415) 723-6513,315 Montgomery St 10th Floor,https://www.aboveconsultinginc.com/,"Management Consulting firm in San Francisco. We assist startups in their fund-raising process through helping them prepare investor-friendly business plans, pitch deck, and financial projections. We also help companies with their revenue and sales efforts through our go-to-market strategic planning process. Through this process, we help them reach more customers, sell more products and be more profitable.",management
Outbound Accelerator,ronjeanb@proxypersonnel.com,,,Gsaelibrary,202-639-9300,2000 Pennsylvania Ave NW #700,https://www.gsaelibrary.gsa.gov/ElibMain/home.dohttp:/www.gsaelibrary.%20gsa.gov/ElibMain/contractorInfo.do?contractNumber=47QREA21D001C&contractorName=PROXY+PERSONNEL+LLC&executeQuery=YES,Looking for U.S. government information and services?,official
Outbound Accelerator,2025dimensions@trimble-events.com,,,Trimble,+1 (720) 887-6100,10368 Westmoor Dr,http://www.trimble.com/,Easily connect physical and digital worlds with Trimble industrial technologies. Our intelligent data and industry solutions transform the way the world works.,easily
Outbound Accelerator,info@btasaz.com,,,Biltmorephoenixtaxes,(602)955-0595,7600 N 15th St,https://biltmorephoenixtaxes.com/,"Take a look at our Home page. Biltmore Tax & Accounting Solutions is a full service tax, accounting and business consulting firm located in Phoenix, AZ.",general
Outbound Accelerator,chris@nmaab.com,,,Nmaab,602-635-9825,2942 N 24th St UNIT 114,https://www.nmaab.com/,"We make your accounting systems run smoothly, and your books clean, current and ready to be examined.",make
Outbound Accelerator,hello@charlesrivercareers.com,,,Charlesrivercareers,339-338-3935,"40 Court St 5th Floor, Suite 16",https://charlesrivercareers.com/?utm_source=local&utm_medium=organic&utm_campaign=gmb,"Personalized Career Support For Motivated Individuals At Charles River Careers we're passionate about helping people realize their goals. Whether it’s clarifying your vision, developing a plan or pressure testing your ideas - we're here to help. In the era of life mapping, personal branding, search tech and meet-ups, we offer a host of expert",personalized
Outbound Accelerator,info@traffic-dojo.com,,,Traffic Dojo,+1 (646) 917-8329,27 E 28th St Office 08-102,https://traffic-dojo.com/,"Full services of online advertising: web development and web design, PPC management and social media marketing.",full
Outbound Accelerator,info@pivot-solutions.com,,,Pivot Solutions,480-339-0108,2415 S Rural Rd,https://pivot-solutions.com/,"Expert Accounting & Business Consulting in AZ, CO, & NM. Streamline finances, optimize operations, and grow your business. Contact Pivot Solutions today!",expert
Outbound Accelerator,reservations@usaguidedtours.com,,,Usaguidedtours,+1 202-733-7376,701 Pennsylvania Ave NW,https://usaguidedtours.com/dc/tour/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,"Discover the best of the US Capitol with award-winning bus and private DC tours by USA Guided Tours. Explore top attractions, hidden gems, and US landmarks!",your
Outbound Accelerator,macroinfo@macrosolutions.com,,,Macrosolutions,,800 Maryland Ave NE,http://macrosolutions.com/,"From small fixes to massive transformations, Macro Solutions helps government organizations achieve superior, sustainable results through a mix of diverse methods and practices, narrow specializations, and broad-based strategic consulting.",from
Outbound Accelerator,contact@hirewell.com,,,Hirewell,312-496-7955,625 W Adams St 19th floor,http://www.hirewell.com/,"From self-serve tech to high-touch recruitment, ‘elevate’ your company using our modern talent solutions. With Hirewell, you’ll hire well (pun intended).",hirewells
Outbound Accelerator,mtechventures@umd.edu,,,Tap,,4467 Technology Dr,http://www.tap.umd.edu/,"Mtech Ventures is a University of Maryland incubator for technology-based innovations commercialized at the university. Mtech Ventures helps early-stage startups survive the critical period in their development between conducting customer discovery and raising their first round of venture capital. The Mtech Ventures facility offers affordable space and hands-on mentoring for early stage companies. Companies involved in the program also benefit from the extensive facilities and services available from the University System of Maryland, one of the country’s largest public research and teaching systems.",receive
Outbound Accelerator,info@wearedoubleline.com,,,Wearedoubleline,(512) 646-4929,1817 W Braker Ln #100,http://wearedoubleline.com/,"Departmental data silos frustrate government leaders' visions for efficient, integrated services to constituents. We take on the big data and process challenges, enabling partnering departments and supporting third parties to work together on their related missions, with a strict eye toward governance and privacy.",whether
Outbound Accelerator,solutions@stoneridgesoftware.com,,,Stoneridgesoftware,612-354-4966,1550 Utica Ave S # 555,http://stoneridgesoftware.com/,"Microsoft Dynamics 365 Partner | Microsoft business software, ERP and CRM for manufacturing, distribution, ag, construction & professional services.",microsoft
Outbound Accelerator,Nels@GuidanceAccounting.com,,,Guidanceaccounting,612-618-5299,1769 Lexington Ave N Unit 109,http://www.guidanceaccounting.com/,"Guidance Accounting provides Advisory, Accounting & Tax Services for Small & Medium Businesses. Leveraging technology to drive your business forward. Cloud-based accounting platforms. Automating your recurring transactions. Identifying every opportunity for efficiencies and timely tax deductions.",guidance
Outbound Accelerator,sales@saffronedge.com,,,Saffronedge,(888) 807-7242,169 Union Blvd #2a,https://www.saffronedge.com/,"Saffron Edge is a revenue-driven B2B marketing agency delivering full-funnel growth for B2B SaaS, healthcare, legal, and eCommerce through advanced SEO, ABM, marketing automation, and more.",use
Outbound Accelerator,ahowell@crystalequation.com,,,Crystalequation,847-480-7575,200 W Madison St #970,https://www.crystalequation.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=6771326416637695914,"Crystal Equation empowers people and advances technology initiatives by building trust. IT and Marketing staffing solutions include contract staffing, direct hiring and managed services.",empower
Outbound Accelerator,Marketing@brilliantfs.com,,,Brilliantfs,312.582.1800,125 S Wacker Dr STE 1150,https://www.brilliantfs.com/,Answers to your most frequently askedjob-seekerquestions.Learn More »,software
Outbound Accelerator,sales@vintageits.com,,,Vintageits,(512) 470-3453,13785 Research Blvd Suite 125,https://vintageits.com/?utm_source=GMBlisting&utm_medium=organic,"Get expert-managed IT services, IT support, cloud solutions, and cybersecurity to keep your business secure, efficient, and ready for the future.",menu
Outbound Accelerator,wipfliinfo@wipfli.com,,,Wipfli,952.548.3400,150 S 5th St UNIT 2000,https://www.wipfli.com/about-wipfli/locations/minnesota/mn-minneapolis?utm_source=GMB&utm_medium=organic,"Our Minneapolis team provides accounting and consulting services, specializing in NetSuite development, cybersecurity and risk management solutions.",netsuite
Outbound Accelerator,Inbox@deepsky.co,,,Deepsky,,1690 SW 27th Ave #808,https://www.deepsky.co/,DeepSky offers personalized accounting and financial solutions for businesses. Contact us to achieve your financial goals with our expert team and advanced technology.,deepsky
Outbound Accelerator,info@jumpstartaccounting.com,,,Jumpstartaccounting,(305) 859-1729,11033 SW 132nd Ct #2,http://jumpstartaccounting.com/,"Jumpstart Accounting & Business Solutions, LLC offers quality accounting and business support services to help small and growing business reach their full potential.",jumpstart
Outbound Accelerator,hello@boxit.net,,,Boxit,(213) 600-2030,38 Keyes Ave Ste. LL00,https://boxit.net/it-support-and-services-in-san-francisco,"Boost productivity and security with BoxIT’s IT support and services in San Francisco. Get 24/7 monitoring, managed IT, cloud solutions, and cybersecurity. Schedule a consultation today!",boost
